Family,Species,SpecCode,MaxSizeTL,Diet,Schooling,Position,a,b,FormFactor,Linf,LinfType,LinfTL,K,Kmax,O,lon,lat,sstmean,pelnpp,Method,Country,Locality,GrowthRef
Acanthuridae,Naso unicornis,1265,73.6,Herbivore-macroalgae feeder,Small groups,Bentho-pelagic Reef dwelling,0.02188,2.94,0.018137078,38.6,SL,44.103974,0.489,0.155497797,3.368564649,147.5,-18.5,26.55649216,118.2250329,Otolith rings,Australia,Great Barrier Reef,52229
Acanthuridae,Naso unicornis,1265,73.6,Herbivore-macroalgae feeder,Small groups,Bentho-pelagic Reef dwelling,0.02188,2.94,0.018137078,47.1,FL,49.540251,0.36,0.148477237,3.348500286,158.13,6.8,29.83614024,50.58223614,Otolith rings,Micronesia,Pohnpei,"Taylor et al. (2014) Age-based demographic and reproductive assessment of orangespine Naso lituratus and bluespine Naso unicornis unicornfishes. J Fish Biol, 85: 901_916"
Acanthuridae,Naso unicornis,1265,73.6,Herbivore-macroalgae feeder,Small groups,Bentho-pelagic Reef dwelling,0.02188,2.94,0.018137078,49.3,FL,51.854233,0.22,0.100493411,3.178977996,144.75,13.5,28.98428293,32.93690684,Otolith rings,Micronesia,Guam,"Taylor et al. (2014) Age-based demographic and reproductive assessment of orangespine Naso lituratus and bluespine Naso unicornis unicornfishes. J Fish Biol, 85: 901_916"
Acanthuridae,Naso unicornis,1265,73.6,Herbivore-macroalgae feeder,Small groups,Bentho-pelagic Reef dwelling,0.02188,2.94,0.018137078,47.8,FL,50.276518,0.44,0.187561918,3.449985075,-158.02,21.7,25.35954219,83.1879232,Otolith rings,Hawaii,Northern and Windward coasts of Oahu,"Andrews et al. (2016) Age and growth of bluespine unicornfish (Naso unicornis): a half-century life-span for a keystone browser, with a novel approach to bomb radiocarbon dating in the Hawaiian Islands. Can J Fish Aquat Sci, 73(10): 1575-1586"
Acanthuridae,Naso vlamingii,6024,60,Planktivore,Small groups,Bentho-pelagic Reef dwelling,0.02818,2.98,0.026471649,37.9,SL,45.596353,0.264,0.141656531,3.183692445,147.5,-18.5,26.55649216,118.2250329,Otolith rings,Australia,Great Barrier Reef,52229
Acanthuridae,Zebrasoma flavescens,6018,20,Herbivore-detritivore,Small groups,Bentho-pelagic Reef dwelling,0.0214,3.04,0.02425123,16.75,TL,16.75,0.275,0.182457906,2.271017519,-156,20,26.15850141,56.88714072,Otolith rings,Hawaii,West Hawaii coast,86552
Acanthuridae,Zebrasoma scopas,5951,23.3,Herbivore-detritivore,Small groups,Bentho-pelagic Reef dwelling,0.02399,2.99,0.023251461,13.3,SL,15.462314,0.425,0.167179961,2.334452208,147.5,-18.5,26.55649216,118.2250329,Otolith rings,Australia,Great Barrie Reef,52229
Acanthuridae,Zebrasoma velifer,1266,47.6,Herbivore-detritivore,Small groups,Bentho-pelagic Reef dwelling,0.02344,2.94,0.019430215,20.8,SL,24.739832,0.282,0.065219016,2.567751384,147.5,-18.5,26.55649216,118.2250329,Otolith rings,Australia,Great Barrier Reef,52229
Apogonidae,Apogon imberbis,1693,18.5,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0122,3.06,0.014717696,15,TL,15,0.9,0.552264419,2.692959181,7.4,43.7,18.38586493,177.2748851,Unknown,France,"Nice to Menton, 20 m depth",312
Apogonidae,Ostorhinchus cyanosoma,4600,8,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0137,3.09,0.018152672,9.2,TL,9.2,2.93,4.07003351,2.733205058,34.93,29.5,24.2409014,118.9485233,Mark-recapture,Israel,"Eilat (coral reefs), Red Sea",1475
Apogonidae,Ostorhinchus doederleini,8587,12,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0138,3.17,0.023482216,7.62,SL,9.5334582,2.92,1.67614983,2.8276973,152.9,-23.4,25.22470627,96.66875558,Otolith rings,Australia,"Heron Island, Mid-shelf, Shouthern Great Barrier Reef","Kingsford et al. (2014) Planktonic Larval Duration, age and growth of Ostorhinchus doederleini (Pisces: Apogonidae) on the southern Great Barrier Reef, Australia. Mar Biol, 161:245-259"
Apogonidae,Ostorhinchus doederleini,8587,12,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0138,3.17,0.023482216,6.08,SL,7.6067488,4.38,1.458370463,2.767252322,152.1,-23.5,24.7299718,153.8201335,Otolith rings,Australia,"One Tree Island, Mid-shelf, Southern Great Barrier Reef","Kingsford et al. (2014) Planktonic Larval Duration, age and growth of Ostorhinchus doederleini (Pisces: Apogonidae) on the southern Great Barrier Reef, Australia. Mar Biol, 161:245-259"
Apogonidae,Ostorhinchus doederleini,8587,12,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0138,3.17,0.023482216,8.38,SL,10.4843018,2.19,1.581169978,2.802363022,152.03,-23.6,24.66392093,168.7756244,Otolith rings,Australia,"Lamont Reef, Mid-shelf, Southern Great Barrier Reef","Kingsford et al. (2014) Planktonic Larval Duration, age and growth of Ostorhinchus doederleini (Pisces: Apogonidae) on the southern Great Barrier Reef, Australia. Mar Biol, 161:245-259"
Apogonidae,Ostorhinchus doederleini,8587,12,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0138,3.17,0.023482216,7.05,SL,8.8203255,3.285,1.563182289,2.797394088,152.14,-23.63,24.67347771,184.3343114,Otolith rings,Australia,"Fitzroy Reef, Mid-shelf, Southern Great Barrier Reef","Kingsford et al. (2014) Planktonic Larval Duration, age and growth of Ostorhinchus doederleini (Pisces: Apogonidae) on the southern Great Barrier Reef, Australia. Mar Biol, 161:245-259"
Apogonidae,Pterapogon kauderni,15426,8,Planktivore,Medium groups,Bentho-pelagic Reef associated,0.0246,2.86,0.015878706,7.1,SL,10.4725,0.74,1.329815262,2.089330546,123,-1.7,29.77864325,113.5208735,Length-Frequency,Indonesia,Banggai Archipelago,95052
Apogonidae,Rhabdamia gracilis,5747,6,Planktivore,Large groups,Bentho-pelagic Reef dwelling,0.0112,3.05,0.013095378,5,SL,6.486489291,2.67,3.199620189,2.311226388,179,-16.3,28.70749415,117.5417884,Otolith rings,Fiji,Vanua Levu,4382
Balistidae,Balistes capriscus,7327,60,Mobile invertebrate feeder,Large groups,Pelagic Reef associated,0.0199,2.95,0.017019746,46.5,FL,49.41741,0.3825,0.24742675,3.385307301,-85,29,24.33449143,208.7700139,Other rings,USA,Northeast Gulf of Mexico,5814
Balistidae,Balistes capriscus,7327,60,Mobile invertebrate feeder,Large groups,Pelagic Reef associated,0.0199,2.95,0.017019746,37.85,TL,37.85,0.265,0.094202891,2.96592488,35.9,36.7,22.5367553,191.5219553,Other rings,Turkey,Iskenderun Gulf,58241
Balistidae,Balistes capriscus,7327,60,Mobile invertebrate feeder,Large groups,Pelagic Reef associated,0.0199,2.95,0.017019746,40.8,FL,43.359792,0.43,0.207389466,3.308647343,-0.2,5.5,26.90780229,319.3376123,Other rings,Ghana,NA,2859
Balistidae,Balistes capriscus,7327,60,Mobile invertebrate feeder,Large groups,Pelagic Reef associated,0.0199,2.95,0.017019746,53.1,FL,56.431494,0.18,0.156852034,3.187350805,-43.1,-23.7,24.18924267,121.3187223,Unknown,Brazil,southeastern coast,54993
Balistidae,Balistes polylepis,4276,76,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef associated,0.02399,2.89,0.017007883,55.8,TL,55.8,0.17,0.086168697,3.071804049,-106.49,23.28,26.62942718,566.0735947,Other rings,Mexico,"Playa Norte, Mazatl��n, Sinaloa",78739
Balistidae,Balistes vetula,19,60,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0322,2.95,0.027539489,45,FL,56.73915,0.57,0.5027979,3.693254105,-77.3,17,28.10395174,58.26696337,Length-Frequency,Jamaica,Pedro Bank,36
Balistidae,Balistes vetula,19,60,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0322,2.95,0.027539489,60,FL,75.6522,0.23,0.38701487,3.579588302,-64.69,18.33,27.87900795,94.28083737,Mark-recapture,Virgin Islands US,NA,312
Balistidae,Balistes vetula,19,60,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0322,2.95,0.027539489,41.5,FL,52.326105,0.3,0.22064673,3.335558146,-65.3,18.4,27.71380093,100.234125,Otolith rings,Puerto Rico,Puerto Rico and U.S. Virgin Islands,5307
Balistidae,Balistes vetula,19,60,Mobile invertebrate feeder,Solitary,Bentho-pelagic Reef dwelling,0.0322,2.95,0.027539489,44.1,TL,44.1,0.14,0.070137422,2.837810447,-38.5,-18.5,26.11874864,124.7625364,Other rings,Brazil,Central coast,83830
Balistidae,Melichthys niger,966,30,Omnivore,Large groups,Pelagic Reef dwelling,0.02344,2.95,0.020047379,24.4,SL,27.857968,0.2658,0.225076861,2.668394211,-87.95,17.92,28.3692299,276.1084664,Other rings,Belize,"San Pedro, Ambergris Caye","Kavanaugh and Olney (2006) Ecological correlates of population density and behavior in the circumtropical black triggerfish Melichthys niger (Balistidae). Environ Biol Fishes, 76:387-398"
Balistidae,Melichthys niger,966,30,Omnivore,Large groups,Pelagic Reef dwelling,0.02344,2.95,0.020047379,20.4,SL,23.291088,0.2052,0.11624832,2.381450045,-169.55,16.74,26.79847739,116.0336344,Other rings,Johnston Atoll,Marginal Reef,"Kavanaugh and Olney (2006) Ecological correlates of population density and behavior in the circumtropical black triggerfish Melichthys niger (Balistidae). Environ Biol Fishes, 76:387-398"
Balistidae,Pseudobalistes flavimarginatus,6027,60,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.02344,2.95,0.020047379,56,FL,56,0.49,0.419691469,3.614790791,150.7,-2.6,30.46326909,89.15784552,Unknown,Papua New Guinea,Kavieng,1475
Balistidae,Rhinecanthus aculeatus,5839,30,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.0202,3.03,0.022186631,28.3,TL,28.3,0.4,0.349656982,2.949632708,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoon,48600
Belonidae,Ablennes hians,972,140,Fish-cephalopod feeder,Medium groups,Pelagic Reef associated,0.00089,3.1,0.001216718,123,FL,127.05777,0.605,0.481253637,4.745304673,78.3,8.7,28.83139575,323.5150228,Length-Frequency,India,"Tuticorin, Gulf of Mannar",50710
Belonidae,Belone belone,47,70,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.001,3.04,0.001133235,51.6,SL,57.550512,0.468,0.297502381,3.742014055,15.58,38.1,19.12672576,141.1346509,Otolith rings,Italy,Strait of Messina,57657
Belonidae,Belone belone,47,70,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.001,3.04,0.001133235,58.25,FL,61.4252075,0.2925,0.216189648,3.603358503,26.7,38.6,18.87119717,237.4982916,Otolith rings,Turkey,Izmir Bay,56709
Belonidae,Belone belone,47,70,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.001,3.04,0.001133235,61.4,TL,61.4,0.109,0.080486515,3.174246734,11,35,21.00000263,2015.29618,Length-Frequency,Tunisia,Est,57493
Blenniidae,Lipophrys pholis,9200,30,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.00741,3,0.00741,17,TL,17,0.3,0.08202917,2.286236142,0,50.5,12.66124547,326.8521007,Unknown,United Kingdom,English Channel,796
Blenniidae,Parablennius ruber,16330,14,Omnivore,Solitary,Benthic Reef dwelling,0.00977,3,0.00977,13.2,TL,13.2,0.62,0.542065377,2.350661974,-25.7,37.71,19.00405484,153.9719055,Length-Frequency,Azores Is.,S��o Miguel,44329
Blenniidae,Salarias patzneri,59273,7,Herbivore-detritivore,Solitary,Benthic Reef dwelling,0.00741,3,0.00741,5.1,SL,6.461428569,3.25000015,2.707102063,2.361863455,145.4,-14.7,26.86426235,162.6701619,Otolith rings,Australia,"Lizard Island, mid shelf Northern Great Barrier Reef","Wilson (2004) Growth, mortality and turnover rates of a small detritivorous fish. Mar Ecol Prog Ser, 284: 253-259"
Bothidae,Bothus podas,207,45,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.00912,3.02,0.00970856,16.95,SL,20.31764706,0.5825,0.093676509,2.771076762,12.5,41.3,19.50765154,162.9814298,Otolith rings,Italy,Latium,41994
Caesionidae,Caesio cuning,1723,35,Planktivore,Large groups,Pelagic Reef dwelling,0.01096,3.09,0.014522138,19.1,SL,26.47544,0.33,0.17118074,2.864315464,146.5,-17.7,26.70029861,180.4666951,Otolith rings,Australia,"Around Cairns, (Adelaide reef, Cape Grafton), and Lizard Island, Northeastern Australia","Morais and Bellwood, unpublished data"
Caesionidae,Pterocaesio pisang,936,21,Planktivore,Large groups,Pelagic Reef dwelling,0.00955,3.09,0.01265387,17.5,TL,17.5,1.054,0.686509739,2.945832152,123.34,9.25,28.94766241,93.23562753,Length-Frequency,Philippines,Apo and Sumilon Islands,3274
Carangidae,Alectis indica,10,125,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.02951,2.88,0.020277257,105,FL,121.39505,0.17,0.159439082,3.798350521,47,13,28.41075251,164.8061702,Other rings,Yemen,Gulf of Aden,1498
Carangidae,Alepes djedaba,1889,40,Planktivore,Large groups,Pelagic Reef associated,0.01259,2.89,0.008925771,17,FL,19.01000714,1.2,0.233689751,2.892034184,122.9,13.4,28.98357084,108.370736,Length-Frequency,Philippines,Ragay Gulf,1449
Carangidae,Alepes djedaba,1889,40,Planktivore,Large groups,Pelagic Reef associated,0.01259,2.89,0.008925771,32.6,TL,32.6,0.61,0.388991089,3.113334171,76,10.5,29.06002856,651.6146427,Length-Frequency,India,Kerala,27802
Carangidae,Alepes kleinii,1903,18.1,Planktivore,Large groups,Pelagic Reef associated,0.01479,2.97,0.013465676,17.1,TL,17.1,0.83,0.729947334,2.705858911,76,10,29.26950942,337.9864282,Length-Frequency,India,south-west coast,27802
Carangidae,Atule mate,1893,30,Mobile invertebrate feeder,Medium groups,Pelagic Reef associated,0.0138,2.95,0.011802638,24.5,FL,26.18217,1,0.736696145,3.183351758,122.9,13.4,28.98357084,108.370736,Length-Frequency,Philippines,Ragay Gulf,1449
Carangidae,Atule mate,1893,30,Mobile invertebrate feeder,Medium groups,Pelagic Reef associated,0.0138,2.95,0.011802638,30,FL,32.0598,0.76,0.882179475,3.26162031,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1449
Carangidae,Atule mate,1893,30,Mobile invertebrate feeder,Medium groups,Pelagic Reef associated,0.0138,2.95,0.011802638,30.3,FL,32.380398,0.81,0.961456509,3.298993005,122.8,10.7,29.30653573,296.778511,Length-Frequency,Philippines,Guimaras Strait,5730
Carangidae,Atule mate,1893,30,Mobile invertebrate feeder,Medium groups,Pelagic Reef associated,0.0138,2.95,0.011802638,30.5,TL,30.5,0.92,0.954780171,3.295966752,125.4,10.7,29.3240233,56.3377386,Length-Frequency,Philippines,Leyte Gulf,13304
Carangidae,Atule mate,1893,30,Mobile invertebrate feeder,Medium groups,Pelagic Reef associated,0.0138,2.95,0.011802638,34,TL,34,0.85,1.125768674,3.367512521,76,10.5,29.06002856,651.6146427,Length-Frequency,India,Kerala,27802
Carangidae,Carangoides armatus,1916,57,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.02089,2.94,0.017316433,18.5,FL,21.2047,0.92,0.100688169,2.931467495,122.9,13.4,28.98357084,108.370736,Length-Frequency,Philippines,Ragay Gulf,1449
Carangidae,Carangoides armatus,1916,57,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.02089,2.94,0.017316433,21.5,FL,24.6433,0.82,0.125611193,3.027517389,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1449
Carangidae,Carangoides bajad,1923,55,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.0117,3.03,0.012850673,40.4,FL,43.720476,0.598,0.352258194,3.559841605,54.3,24.6,27.90561866,303.9506854,Length-Frequency,United Arab Emirates,off the coast of Abu Dhabi,55549
Carangidae,Carangoides chrysophrys,4441,80.5,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01995,2.91,0.015056461,73.3,TL,73.3,0.245,0.199091836,3.519457487,49,28,25.34827104,548.8314753,Otolith rings,Saudi Arabia,northwest Arabian Sea,96814
Carangidae,Carangoides chrysophrys,4441,80.5,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01995,2.91,0.015056461,75.6,TL,75.6,0.47,0.408977225,3.832103159,59,19,26.46900083,268.1641619,Length-Frequency,Oman,Arabian Sea,105358
Carangidae,Carangoides equula,1920,55.1,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.0173,3.01,0.017849502,21.2,TL,21.2,0.53,0.059442189,2.762394056,114,9,28.96700181,63.00095401,Unknown,Spratly Islands,"Nansha Is.(4_�-9_�N, 105_�45'-112_�15'E, 50-150 m)",46792
Carangidae,Carangoides equula,1920,55.1,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.0173,3.01,0.017849502,22,TL,22,0.8,0.09766918,2.978056804,115.8,6,30.05255402,130.6840294,Length-Frequency,Malaysia,Sabah,52110
Carangidae,Carangoides equula,1920,55.1,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.0173,3.01,0.017849502,30.5,TL,30.5,0.4,0.103207862,3.002012046,110.5,2,30.39599338,228.3618492,Length-Frequency,Malaysia,Sarawak,52110
Carangidae,Carangoides ferdau,1921,70,Fish-cephalopod feeder,Medium groups,Pelagic Reef associated,0.0228,3,0.0228,77.3,FL,89.488664,0.21,0.36791447,3.778105695,47,13,28.41075251,164.8061702,Other rings,Yemen,Gulf of Aden,1498
Carangidae,Carangoides malabaricus,4443,60,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01905,2.95,0.016292772,25,FL,29.04575,0.68,0.133412197,3.117056184,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1449
Carangidae,Carangoides malabaricus,4443,60,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01905,2.95,0.016292772,25,FL,29.04575,0.96,0.188346631,3.266818505,124.25,12,29.00424201,142.9140927,Length-Frequency,Philippines,Samar Sea,1449
Carangidae,Carangoides malabaricus,4443,60,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01905,2.95,0.016292772,28.7,TL,28.7,0.88,0.168071465,3.217354636,104,4,29.33349051,90.98613802,Length-Frequency,Malaysia,Peninsular east coast,52110
Carangidae,Carangoides malabaricus,4443,60,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01905,2.95,0.016292772,38.1,TL,38.1,0.78,0.281404785,3.441192127,110.5,2,30.39599338,228.3618492,Length-Frequency,Malaysia,Sarawak,52110
Carangidae,Carangoides malabaricus,4443,60,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01905,2.95,0.016292772,32,TL,32,0.8,0.195081363,3.282076431,114.5,5,30.12874929,165.1832297,Length-Frequency,Brunei,NA,52132
Carangidae,Caranx bucculentus,1896,66,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.01514,2.92,0.011789242,54,SL,70.2135,0.305,0.349963751,3.587268033,140,-16,28.05075216,164.6191564,Length-Frequency,Australia,Gulf of Carpenteria,6904
Carangidae,Caranx caballus,1900,62.4,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.02089,2.99,0.020246895,52.02,SL,63.9588501,0.362,0.382905655,3.667836844,-104.2,18.9,28.40252058,326.9368577,Otolith rings,Mexico,Colima,98595
Carangidae,Caranx caballus,1900,62.4,Fish-cephalopod feeder,Small groups,Pelagic Reef associated,0.02089,2.99,0.020246895,51.5,SL,63.3195075,0.335,0.34633806,3.624245283,-104.2,18.9,28.40252058,326.9368577,Length-Frequency,Mexico,Colima,98595
Carangidae,Caranx crysos,1933,70,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.01862,2.95,0.015925009,41.2,NG,41.2,0.35,0.106482614,3.169431549,-92,29,23.93674458,771.7808129,Unknown,USA,Northern Gulf of Mexico,5760
Carangidae,Caranx hippos,71,124,Fish-cephalopod feeder,Large groups,Pelagic Reef associated,0.02239,2.95,0.019149352,44.4,TL,44.4,0.65,0.064800558,3.511205755,80,12,28.81275031,282.0529508,Length-Frequency,India,Tamil Nadu and Pondicherry,27802
Carangidae,Caranx ignobilis,1895,170,Fish-cephalopod feeder,Solitary,Pelagic Reef associated,0.01862,2.95,0.015925009,152,FL,176.5556,0.08,0.087092408,3.947226604,47,13,28.41075251,164.8061702,Other rings,Yemen,Gulf of Aden,3626
Carangidae,Caranx ignobilis,1895,170,Fish-cephalopod feeder,Solitary,Pelagic Reef associated,0.01862,2.95,0.015925009,184,SL,240.81184,0.111,0.242562875,4.392070637,-177.4,28.2,23.64224559,87.72577276,Otolith rings,Hawaii,Northwestern Islands,6057
Carangidae,Caranx ignobilis,1895,170,Fish-cephalopod feeder,Solitary,Pelagic Reef associated,0.01862,2.95,0.015925009,49.8,FL,57.84519,0.769,0.068372569,3.842128207,78.3,8.7,28.83139575,323.5150228,Length-Frequency,India,Tuticorin waters,36870
