"Location","Site","Sitename","Sitenumber","Habitat","Date","Depth","Dimension","Loc_abbrev","ID_number","ID","Family","Genus","Species","Tax","SL","TL","Full_ID","Lat","Long","Notes","Genspe","Kmax","Md","Weight","Growth","MortLoss"
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","81","UAE18081","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.5,23.3,"UAE18081_ENNEVENT_18.5",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00454758928951797,0.13,0.00363431611738088,0.00058984440605948
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","82","UAE18082","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.5,23.8,"UAE18082_ENNEVENT_18.5",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00447258648357466,0.12,0.00318444901597928,0.000535511923633831
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","83","UAE18083","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.7,22.6,"UAE18083_ENNEVENT_18.7",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00465767915611137,0.129,0.00387658877994319,0.000599443519652642
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","84","UAE18084","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.2,19.5,"UAE18084_ENNEVENT_16.2",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00523155849908054,0.068,0.00280050263920616,0.00035481704561752
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","85","UAE18085","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16,19.1,"UAE18085_ENNEVENT_16",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.0053180320591307,0.073,0.00313102105474064,0.000387185894302243
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","86","UAE18086","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.7,17.9,"UAE18086_ENNEVENT_14.7",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00559879870899568,0.061,0.00295740733892897,0.000340572433351632
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","87","UAE18087","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17,22,"UAE18087_ENNEVENT_17",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00475713428811652,0.104,0.00332334202443071,0.000493567052790681
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","88","UAE18088","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.2,18.2,"UAE18088_ENNEVENT_15.2",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00552539775717101,0.065,0.00305585554015417,0.000358160453512813
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","89","UAE18089","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.1,23.4,"UAE18089_ENNEVENT_19.1",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00453235447342724,0.146,0.00403945179201314,0.000660226432797029
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","90","UAE18090","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",20.1,24.6,"UAE18090_ENNEVENT_20.1",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00435838789834619,0.155,0.00378027506959897,0.000674080105912673
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","91","UAE18091","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.4,20.6,"UAE18091_ENNEVENT_16.4",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.0050097704728648,0.088,0.00324195357855124,0.000439757340198262
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","92","UAE18092","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.5,17.8,"UAE18092_ENNEVENT_15.5",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00562377479485937,0.069,0.00337983047229592,0.000386951377307027
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","93","UAE18093","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.9,18.9,"UAE18093_ENNEVENT_15.9",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00536253462060499,0.08,0.00350175591360981,0.000427854551915425
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","94","UAE18094","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.7,18.3,"UAE18094_ENNEVENT_14.7",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00550142637100006,0.065,0.00302474402957772,0.000356610880441608
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","95","UAE18095","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.5,20.8,"UAE18095_ENNEVENT_16.5",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00497176954320392,0.096,0.00346571888113209,0.000476105352385595
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","96","UAE18096","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.1,18.5,"UAE18096_ENNEVENT_15.1",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00545420360055501,0.067,0.00305474447612215,0.000364436881313254
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","97","UAE18097","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.5,24.1,"UAE18097_ENNEVENT_19.5",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00442895122297556,0.137,0.00352287643310175,0.000605424629822909
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","98","UAE18098","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.4,22.9,"UAE18098_ENNEVENT_19.4",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00460974387689722,0.127,0.00370043323385002,0.0005840901849758
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","99","UAE18099","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.2,18.3,"UAE18099_ENNEVENT_15.2",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00550142637100006,0.053,0.00246632974719414,0.00029077502559085
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","100","UAE18100","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.4,23.4,"UAE18100_ENNEVENT_19.4",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00453235447342724,0.146,0.00403945179201314,0.000660226432797029
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","101","UAE18101","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.4,18.3,"UAE18101_ENNEVENT_15.4",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00550142637100006,0.069,0.00321088212370558,0.000378556165391861
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","102","UAE18102","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.3,19.7,"UAE18102_ENNEVENT_16.3",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00518953777246636,0.077,0.00310749790287439,0.000398559344616735
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","103","UAE18103","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.3,19.8,"UAE18103_ENNEVENT_15.3",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00516882103337063,0.072,0.00287641212828828,0.00037119496779881
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","104","UAE18104","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16,21,"UAE18104_ENNEVENT_16",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00493443446598109,0.078,0.00275936854871047,0.000383937851233393
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","105","UAE18105","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16,18.9,"UAE18105_ENNEVENT_16",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00536253462060499,0.078,0.00341421201576956,0.00041715818811754
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","106","UAE18106","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.2,17.5,"UAE18106_ENNEVENT_14.2",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00570028964946646,0.054,0.00272815017097925,0.000306939986533041
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","107","UAE18107","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.3,18,"UAE18107_ENNEVENT_14.3",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00557407991959992,0.049,0.0023513556444568,0.000272370104475807
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","108","UAE18108","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.8,19,"UAE18108_ENNEVENT_14.8",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00534017517372855,0.072,0.00311968384124964,0.000383467808578898
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","109","UAE18109","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.3,17.4,"UAE18109_ENNEVENT_14.3",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00572633822835627,0.056,0.00285858633834449,0.000319758544235059
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","110","UAE18110","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.5,18.3,"UAE18110_ENNEVENT_15.5",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00550142637100006,0.058,0.00269900236485397,0.000318206631778666
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","111","UAE18111","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.3,21.4,"UAE18111_ENNEVENT_18.3",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00486168992802766,0.13,0.00441593112867222,0.000630485835477573
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","112","UAE18112","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.3,17.3,"UAE18112_ENNEVENT_14.3",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00575266625620044,0.06,0.00309463907769819,0.000344169081305192
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","113","UAE18113","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.8,23.2,"UAE18113_ENNEVENT_18.8",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00456294413243593,0.096,0.00271177178812115,0.000437044772983455
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","114","UAE18114","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.4,21.1,"UAE18114_ENNEVENT_16.4",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00491601092298384,0.105,0.00367704105523916,0.000514914447388043
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","115","UAE18115","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",12.5,15.5,"UAE18115_ENNEVENT_12.5",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00628035048009584,0.038,0.0023692434246313,0.000237905471401852
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","116","UAE18116","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.4,18.7,"UAE18116_ENNEVENT_15.4",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00540791594140367,0.072,0.00321642487551029,0.0003883190031341
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","117","UAE18117","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",12.6,15.7,"UAE18117_ENNEVENT_12.6",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00621615566004561,0.034,0.00207487587429561,0.000210693761389
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","118","UAE18118","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",15.7,18.8,"UAE18118_ENNEVENT_15.7",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00538511373963494,0.073,0.00322804521647102,0.000392056720525162
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","119","UAE18119","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.8,22.8,"UAE18119_ENNEVENT_19.8",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00462559401123481,0.136,0.00400372291869458,0.000627628090093768
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","120","UAE18120","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",14.3,17.9,"UAE18120_ENNEVENT_14.3",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00559879870899568,0.059,0.00286044316388212,0.000329406124061415
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","121","UAE18121","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",13.1,16.2,"UAE18121_ENNEVENT_13.1",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00606215716181456,0.038,0.00219891895548991,0.000229665135731005
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","122","UAE18122","Gobiidae","Coryogalops","anomalus","CORYANOM",9.2,10.8,"UAE18122_CORYANOM_9.2",24.36375,54.10164,"Vial","Cor. anomalus",1.5708065032959,0.00473030437562182,0.01,0.0005745920296756,4.71913410574498e-05
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","123","UAE18123","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",10.4,13.4,"UAE18123_ENNEVENT_10.4",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00706225863608489,0.02,0.00157425068420491,0.000140747589793422
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","124","UAE18124","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",11.2,14,"UAE18124_ENNEVENT_11.2",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00681635762651244,0.024,0.00176442929065222,0.000163036294931313
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","125","UAE18125","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",8.8,12,"UAE18125_ENNEVENT_8.8",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00772618972262153,0.011,0.00102233415983675,8.46606138227645e-05
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","126","UAE18126","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",9.9,11.6,"UAE18126_ENNEVENT_9.9",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.0079438399089124,0.013,0.00126961541888944,0.000102860822945381
"AG","Dhabiya","DhabiyaII","B4","Patchreef","28/04/18",4.2,305,"UAE18","127","UAE18127","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",9.1,11.9,"UAE18127_ENNEVENT_9.1",24.36375,54.10164,"Vial","Enn. ventermaculus",4.60833430290222,0.00777929084493281,0.011,0.00103498171805344,8.52402152057011e-05
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","128","UAE18128","Batrachoididae","Colletteichthys","occidentalis","COLLSPA",122.9,149.5,"UAE18128_COLLSPA_122.9",24.36197,54.09936,"No tissue","Col. occidentalis",0.296424672007561,0.000299756636462834,57.4,0.000462978076800833,0.0172034523796365
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","129","UAE18129","Bythitidae","Dinematichthys","iluocoeteoides","DINEILUO",80.6,87.1,"UAE18129_DINEILUO_80.6",24.36197,54.09936,"Comm","Din. iluocoeteoides",0.40650486946106,0.0005080723929928,7.695,0.00944771364883952,0.00390862404801262
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","130","UAE18130","Pseudochromidae","Pseudochromis","persicus","PSEUPERS",65.9,70.9,"UAE18130_PSEUPERS_65.9",24.36197,54.09936,"Comm","Pse. persicus",0.231936387717724,0.000456896551163061,4.774,0.0105291094765982,0.00218072591424138
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","131","UAE18131","Pomacanthidae","Pomacanthus","maculosus","POMAMACU",37.1,44.7,"UAE18131_POMAMACU_37.1",24.36197,54.09936,"Comm","Pom. maculosus",0.176505871117115,0.000916344402944437,2.422,0.0350751992798694,0.00221836959342324
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","132","UAE18132","Gobiidae","Coryogalops","anomalus","CORYANOM",23.2,29,"UAE18132_CORYANOM_23.2",24.36197,54.09936,"Vial","Cor. anomalus",1.5708065032959,0.0021524849320479,0.293,0.0037969301053823,0.000629999809299234
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","133","UAE18133","Gobiidae","Coryogalops","anomalus","CORYANOM",18.8,24.5,"UAE18133_CORYANOM_18.8",24.36197,54.09936,"Vial","Cor. anomalus",1.5708065032959,0.00245475270215781,0.146,0.00259108770838064,0.000357954370039393
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","134","UAE18134","Apogonidae","Fowleria","variegata","FOWLVARI",22.1,27.8,"UAE18134_FOWLVARI_22.1",24.36197,54.09936,"Vial","Fow. variegata",1.06692051887512,0.00194816521493411,0.4,0.0069186645651961,0.000778507509123694
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","135","UAE18135","Gobiidae","Coryogalops","anomalus","CORYANOM",25,29.5,"UAE18135_CORYANOM_25",24.36197,54.09936,"Vial","Cor. anomalus",1.5708065032959,0.00212410019331427,0.246,0.00307935425075184,0.000521974088670375
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","136","UAE18136","Gobiidae","Coryogalops","anomalus","CORYANOM",22.9,27.8,"UAE18136_CORYANOM_22.9",24.36197,54.09936,"Vial","Cor. anomalus",1.5708065032959,0.00222437265728212,0.271,0.00381643232673004,0.000602135055474769
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","137","UAE18137","Gobiidae","Favonigobius","melanobranchus","FAVOMELA",25.5,28.4,"UAE18137_FAVOMELA_25.5",24.36197,54.09936,"Vial","Fav. melanobranchus",1.05542612075806,0.00192999253326819,0.248,0.00415957299624232,0.000478176561225315
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","138","UAE18138","Gobiidae","Coryogalops","anomalus","CORYANOM",17.9,22.8,"UAE18138_CORYANOM_17.9",24.36197,54.09936,"Vial","Cor. anomalus",1.5708065032959,0.00259696605662604,0.114,0.00228608560185453,0.000295670041751892
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","139","UAE18139","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.4,22.6,"UAE18139_ENNEVENT_19.4",24.36197,54.09936,"Vial","Enn. ventermaculus",4.60833430290222,0.00465767915611137,0.131,0.00393669093157022,0.000608737217631753
"AG","Dhabiya","DhabiyaIII","B5","Patchreef","28/04/18",5.3,240,"UAE18","140","UAE18140","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.7,23.2,"UAE18140_ENNEVENT_18.7",24.36197,54.09936,"Vial","Enn. ventermaculus",4.60833430290222,0.00456294413243593,0.143,0.00403941005938879,0.000651014609756605
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","141","UAE18141","Blenniidae","Ecsenius","pulcher","ECSEPULC",36.3,46,"UAE18141_ECSEPULC_36.3",24.84762,54.69013,"Comm-BYCATCH","Ecs. pulcher",0.307456985116005,0.00066433264229561,0.796,0.0027929465824521,0.000528633169689902
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","142","UAE18142","Blenniidae","Ecsenius","pulcher","ECSEPULC",31.5,39.2,"UAE18142_ECSEPULC_31.5",24.84762,54.69013,"Comm-BYCATCH","Ecs. pulcher",0.307456985116005,0.00075118594823768,0.549,0.00250148522348063,0.000412246229409911
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","143","UAE18143","Pseudochromidae","Pseudochromis","nigrovittatus","PSEUNIGR",35.6,43,"UAE18143_PSEUNIGR_35.6",24.84762,54.69013,"Comm","Pse. nigrovittatus",0.177138939499855,0.000449885029090923,0.792,0.00124392906146302,0.00035622880602833
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","144","UAE18144","Pseudochromidae","Pseudochromis","nigrovittatus","PSEUNIGR",25.1,30.8,"UAE18144_PSEUNIGR_25.1",24.84762,54.69013,"Comm","Pse. nigrovittatus",0.177138939499855,0.000581937455855504,0.325,0.000897979755327003,0.0001890746530059
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","145","UAE18145","Blenniidae","Ecsenius","pulcher","ECSEPULC",31.9,39.7,"UAE18145_ECSEPULC_31.9",24.84762,54.69013,"Comm","Ecs. pulcher",0.307456985116005,0.00074389519550055,0.509,0.0022737784400481,0.000378501854199773
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","146","UAE18146","Blenniidae","Ecsenius","pulcher","ECSEPULC",29.9,35.4,"UAE18146_ECSEPULC_29.9",24.84762,54.69013,"Vial","Ecs. pulcher",0.307456985116005,0.000812598741963288,0.482,0.00256313003289824,0.00039151350039381
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","147","UAE18147","Blenniidae","Ecsenius","pulcher","ECSEPULC",25.4,30.6,"UAE18147_ECSEPULC_25.4",24.84762,54.69013,"UAE-jar","Ecs. pulcher",0.307456985116005,0.000909549195929843,0.314,0.00205680982249343,0.000285468603972167
"AG","RasGhanada","RasGhanadaI","B6","Patchreef","29/04/18",7.3,265,"UAE18","148","UAE18148","Gobiidae","Coryogalops","anomalus","CORYANOM",18.4,23.2,"UAE18148_CORYANOM_18.4",24.84762,54.69013,"Vial","Cor. anomalus",1.5708065032959,0.00256179228039378,0.14,0.00272720197541093,0.00035819191671703
